%time value spike threshold
7008.800000 0.987690 nan -18.190455
7008.900000 -4.840020 nan -18.190455
7009.000000 -1.916685 nan -18.190455
7009.100000 0.583525 nan -18.190455
7009.200000 -1.086475 nan -18.190455
7009.300000 -0.670225 nan -18.190455
7009.400000 -2.345850 nan -18.190455
7009.500000 -3.179600 nan -18.190455
7009.600000 -1.519390 nan -18.190455
7009.700000 -4.431055 nan -18.190455
7009.800000 -4.852515 nan -18.190455
7009.900000 -5.681680 nan -18.190455
7010.000000 -3.597095 nan -18.190455
7010.100000 -6.925220 nan -18.190455
7010.200000 -6.098345 nan -18.190455
7010.300000 -8.173345 nan -18.190455
7010.400000 -1.087095 nan -18.190455
7010.500000 -2.758970 nan -18.190455
7010.600000 0.162490 nan -18.190455
7010.700000 -3.582300 nan -18.190455
7010.800000 -12.329800 nan -18.190455
7010.900000 -1.910215 nan -18.190455
7011.000000 -5.250425 nan -18.190455
7011.100000 -6.082300 nan -18.190455
7011.200000 -1.908135 nan -18.190455
7011.300000 -0.651470 nan -18.190455
7011.400000 -6.485010 nan -18.190455
7011.500000 -8.144595 nan -18.190455
7011.600000 -11.487095 nan -18.190455
7011.700000 -3.987720 nan -18.190455
7011.800000 -4.820845 nan -18.190455
7011.900000 -2.742095 nan -18.190455
7012.000000 -7.320220 nan -18.190455
7012.100000 -6.891470 nan -18.190455
7012.200000 -8.134595 nan -18.190455
7012.300000 0.618320 nan -18.190455
7012.400000 3.947905 nan -18.190455
7012.500000 3.950610 nan -18.190455
7012.600000 -3.124180 nan -18.190455
7012.700000 -3.960635 nan -18.190455
7012.800000 2.714990 nan -18.190455
7012.900000 6.467070 nan -18.190455
7013.000000 5.634155 nan -18.190455
7013.100000 7.295195 nan -18.190455
7013.200000 6.466655 nan -18.190455
7013.300000 -1.454805 nan -18.190455
7013.400000 -1.034595 nan -18.190455
7013.500000 3.547700 nan -18.190455
7013.600000 0.644160 nan -18.190455
7013.700000 1.057285 nan -18.190455
7013.800000 1.897910 nan -18.190455
7013.900000 -4.775005 nan -18.190455
7014.000000 1.473745 nan -18.190455
7014.100000 3.551450 nan -18.190455
7014.200000 2.719365 nan -18.190455
7014.300000 -7.702720 nan -18.190455
7014.400000 3.139570 nan -18.190455
7014.500000 -0.609595 nan -18.190455
7014.600000 1.049990 nan -18.190455
7014.700000 -1.449385 nan -18.190455
7014.800000 0.644990 nan -18.190455
7014.900000 1.056030 nan -18.190455
7015.000000 1.477905 nan -18.190455
7015.100000 -2.268760 nan -18.190455
7015.200000 -6.847095 nan -18.190455
7015.300000 1.485825 nan -18.190455
7015.400000 -2.265840 nan -18.190455
7015.500000 -6.016050 nan -18.190455
7015.600000 -3.939800 nan -18.190455
7015.700000 -6.021260 nan -18.190455
7015.800000 -3.101675 nan -18.190455
7015.900000 -7.694385 nan -18.190455
7016.000000 -6.444590 nan -18.190455
7016.100000 -4.354800 nan -18.190455
7016.200000 -6.024385 nan -18.190455
7016.300000 -8.522095 nan -18.190455
7016.400000 -9.775015 nan -18.190455
7016.500000 -6.858140 nan -18.190455
7016.600000 -8.109180 nan -18.190455
7016.700000 -3.951470 nan -18.190455
7016.800000 -3.951470 nan -18.190455
7016.900000 -8.534180 nan -18.190455
7017.000000 -5.207720 nan -18.190455
7017.100000 -1.871260 nan -18.190455
7017.200000 -1.870010 nan -18.190455
7017.300000 -1.044175 nan -18.190455
7017.400000 -3.965840 nan -18.190455
7017.500000 -3.545425 nan -18.190455
7017.600000 0.623325 nan -18.190455
7017.700000 2.280825 nan -18.190455
7017.800000 3.528325 nan -18.190455
7017.900000 1.027285 nan -18.190455
7018.000000 -3.134590 nan -18.190455
7018.100000 -10.634795 nan -18.190455
7018.200000 -3.138125 nan -18.190455
7018.300000 -3.140420 nan -18.190455
7018.400000 -8.142505 nan -18.190455
7018.500000 -11.061670 nan -18.190455
7018.600000 -8.137920 nan -18.190455
7018.700000 -9.387085 nan -18.190455
7018.800000 -8.976665 nan -18.190455
7018.900000 1.019790 nan -18.190455
7019.000000 4.764375 nan -18.190455
7019.100000 9.351875 nan -18.190455
7019.200000 7.258125 nan -18.190455
7019.300000 3.506665 nan -18.190455
7019.400000 3.097500 nan -18.190455
7019.500000 -4.404375 nan -18.190455
7019.600000 -6.491665 nan -18.190455
7019.700000 -4.397290 nan -18.190455
7019.800000 -0.642705 nan -18.190455
7019.900000 0.610420 nan -18.190455
7020.000000 6.021875 nan -18.190455
7020.100000 0.195625 nan -18.190455
7020.200000 -2.305415 nan -18.190455
7020.300000 8.523545 nan -18.190455
7020.400000 8.944795 nan -18.190455
7020.500000 3.948130 nan -18.190455
7020.600000 1.868545 nan -18.190455
7020.700000 0.619170 nan -18.190455
7020.800000 6.027715 nan -18.190455
7020.900000 4.366255 nan -18.190455
7021.000000 4.364380 nan -18.190455
7021.100000 6.020840 nan -18.190455
